Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,0,274.55749991349876
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,1,276.42820007167757
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,2,273.0340000707656
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,3,284.12669990211725
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,4,283.0900999251753
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,5,226.4096001163125
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,6,220.03259998746216
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,7,316.57390017062426
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,8,239.79809996671975
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,9,246.63629988208413
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,10,217.64099993743002
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,11,214.08080006949604
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,12,216.2669999524951
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,13,218.33320008590817
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,14,217.8803998976946
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,15,209.0435998979956
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,16,213.53830001316965
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,17,208.77539995126426
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,18,221.3808000087738
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,19,216.5107000619173
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,20,229.99799996614456
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,21,206.10509999096394
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,22,249.9573000241071
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,23,228.46990008838475
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,24,206.21840003877878
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,25,215.90110007673502
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,26,210.17089998349547
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,27,224.4963999837637
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,28,211.23420004732907
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,2000,29,215.08290013298392
